date,close,open,high,low,volume/K,daliy_region,daily_opengian,daily_gain,ln_Rt,MACD,MACD_l,MAMA,MAMA_l,SAR,ADX,TRIX,AROONOSC,CCI,DX,MINUS_DI,MINUS_DM,PLUS_DI,PLUS_DM,BBANDS,BBANDS_l,MIDPOINT,MIDPRICE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,K,D,J,ROC,OBV,CMO,RSI,alpha_12,alpha_101,alpha_54,alpha_23
2007/6/13,4118.27,4071.74,4146.52,4064.15,109.45,0.020064809,0.029352818,0.011362746,0.020151815,112.77883289129568,102.46075570991479,3784.4603761849817,3774.4414312774957,807.78,23.526846212962848,0.7052899360195264,-35.714285714285715,110.98588937962248,6.361104246103805,28.003629312658745,611.7038644862122,31.808330423087178,694.8127482126512,4182.492309860432,4097.87130682807,3839.8599999999997,3707.63,23.592467773642397,274.8509450883398,-144.3992267915227,84.8358284515803,75.25782888551392,103.99182758371305,10.27870459134217,6888.6100000000015,30.109636507659726,65.13648235358696,-1.0,0.5648832720253543,-0.6207472911951128,-208.73000000000047
2007/6/14,4075.82,4103.52,4132.0,4022.78,86.61,0.026788345,0.007774715,-0.006773189,-0.010361219,119.3826076801588,114.40980482694931,3930.140188092491,3898.610715638748,807.78,22.05019884518529,0.6960753470529824,-35.714285714285715,86.65032554656594,2.853783064077006,28.508148555931484,609.3807313086255,30.183068570382908,645.1832661974618,4203.8871386336095,4137.726887031608,3839.8599999999997,3707.63,22.58165591661914,310.5126016715652,46.506528866543114,90.04158530411519,83.19122007666168,103.7423157590222,13.07148564072973,6802.000000000002,26.36608901676642,63.40997163719234,-1.0,-0.2536142316953729,-0.5023531561898767,-95.63999999999987
2007/6/15,4099.38,4043.11,4115.73,4025.1,68.78,0.022266463,-0.014830944,0.013821545,0.005763789,125.07544994858245,122.65285123115609,3938.6021786878664,3904.9351798568105,807.78,20.67902628939184,0.687570998458864,-35.714285714285715,86.8918979683284,2.8537830640770023,27.26330312063944,565.8535362151523,28.865085571268416,599.0987471833573,4184.619905994303,4148.519415751455,3839.8599999999997,3707.63,21.537817774697217,21.513821779878594,225.7856663762013,92.32950025312799,89.06897133627454,98.85055808683487,10.785370876336732,6870.780000000002,27.590398507240888,63.967938077757694,1.0,0.6208692390021096,-0.7648685634811638,30.790000000000873
2007/6/18,4227.57,4178.76,4246.4,4177.19,87.87,0.016432793,0.033000354,0.011612808,0.030791617,138.33627565804727,139.84586079307155,3953.0505697534727,3918.54792086397,807.78,20.15366053659284,0.6806021362616432,64.28571428571429,138.89021879638054,13.323905750205864,25.330947831651446,525.4354264854985,33.11872748170431,686.9759795274033,4239.871931471284,4245.866801877004,3869.5,3746.5649999999996,20.60484420468107,71.10573668870111,276.5111449423422,93.51908498358739,91.9633901802769,96.63047459020837,11.881617843598558,6958.6500000000015,33.92012581425697,66.86211683202914,-1.0,0.7052347170247426,-0.6868666362671842,-114.39999999999964
2007/6/19,4253.0,4227.59,4254.72,4186.18,81.54,0.016240331,0.011617539,0.005992526,0.005997256,149.17793368502953,152.4396334037683,3968.048041265799,3931.9295248207713,807.78,19.711239280544618,0.6749353810161063,71.42857142857143,120.90514210508165,13.959762951917694,24.46053201970332,487.9043245936772,32.39782369596937,646.2262667040179,4297.867065508205,4239.641177083986,3882.215,3750.7250000000004,19.771420333558687,98.75997231178752,299.11028344259927,96.81470484679484,94.22109669450344,102.00192115137764,12.613626434148962,7040.190000000001,35.11156516057373,67.40876223208076,1.0,0.37072701011073467,-0.9461277212367247,-138.9900000000007
2007/6/20,4157.6,4268.65,4292.2,4138.33,86.86,0.036507097,0.009665527,-0.026359633,-0.022686632,148.36182035933143,156.75225145028253,3977.525639202509,4035.1297624103854,807.78,18.946642652534006,0.669358284336985,78.57142857142857,90.5480549740029,9.006886488396052,24.969620025878275,500.90401569412916,29.91281901209136,600.0672476537309,4301.081428471532,4253.959828107646,3882.215,3769.465,18.972235535894214,122.18367363563154,288.6602235414951,95.02371650092645,95.11916877710293,94.8328119485735,8.512726285678497,6953.330000000002,26.081717078972993,63.28618980600748,1.0,-0.7217084440862759,-0.14287853129485795,-45.80000000000018
2007/6/21,4197.28,4140.69,4208.87,4110.96,73.74,0.023537625,-0.030435177,0.013574256,0.009498712,149.19703846188304,156.16137098586705,3988.5133572423833,4038.9212742898662,807.78,18.033641711816927,0.6640303889544397,78.57142857142857,71.54457028811757,6.164629482494878,25.118662888014477,492.4951574302627,28.419065474934875,557.2053013927501,4295.222073899286,4243.445211120846,3882.215,3769.465,18.20925421243095,147.05451878410625,214.92486084815013,92.62520032129969,94.82120722300704,88.23318651788497,8.443117021359047,7027.0700000000015,28.19515048437275,64.24361581232748,1.0,0.5779738742327238,-0.8237743385496165,45.850000000000364
2007/6/22,4051.43,4203.13,4220.92,3970.35,79.55,0.061198862,0.014967045,-0.036759581,-0.035366791,136.51640263383206,142.70206155094456,4009.233114943012,4035.242941386644,807.78,17.261207026745193,0.6575479947582563,78.57142857142857,34.90423415995405,7.219556120812653,28.868677987631123,597.9269318995298,24.98097226666116,517.4049227218394,4318.480447329189,4272.565045571296,3943.815,3769.465,17.538588751660658,166.60459681471048,133.32785403039995,85.0054680351102,90.88479495244549,73.24681420043962,2.8555833407380105,6947.520000000001,15.358687902366293,58.355593874501345,1.0,-0.6054172270534107,-0.3888723656978222,71.27999999999975
2007/6/25,3877.59,4066.45,4105.99,3850.84,70.03,0.064155577,-0.033059103,-0.047556556,-0.043856079,111.15811071574308,120.99722297314565,3943.411557471506,3943.041470693322,807.78,17.229568279664893,0.6485912482609324,78.57142857142857,-32.05601554598622,16.818264567620947,30.97350235607535,674.7278653352774,22.05502442561837,480.447428241708,4372.322392833036,4298.011159849124,3965.29,3921.47,17.016577624331365,197.7710729643088,135.33859579572947,76.07774493768352,84.56947109803117,59.09429261698821,-1.075578799668342,6877.490000000002,2.416424451757527,52.337336770475076,-1.0,-0.7401891428996944,-0.13298295026070162,102.88000000000011
2007/6/26,3928.21,3804.41,3929.37,3752.93,58.89,0.045942239,-0.066609463,0.032022931,0.012970025,94.06180666919772,94.80263750081713,3942.6514795979306,3933.5358971586556,807.78,17.697157612786587,0.6379811634366739,71.42857142857143,-83.07076457333021,23.77581894336858,32.940558619304596,724.4430178113294,20.28560284019011,446.1297547958717,4291.487589883642,4260.495343688001,4027.65,3988.33,16.653491985691105,217.684463664473,144.1645303175532,67.49882827819067,76.19401375032817,50.10845733391568,-1.4312778370240253,6936.380000000002,5.679027295519322,53.79782964774644,1.0,0.7016509768137799,-0.8464443371115802,0.0
2007/6/27,4040.48,3946.88,4053.41,3912.2,65.29,0.035458627,0.036764473,0.023438103,0.028179645,88.55134843706992,85.9047413330295,3947.5429056180337,3932.4691023007226,807.78,17.225771023356867,0.6268959028960852,64.28571428571429,-28.39164179889851,11.097745360770485,30.810114361579245,672.6970879676629,24.65476345664972,538.3033437390236,4240.874480736641,4159.048478880058,4045.435,4022.5649999999996,16.419808505714595,240.1671114445669,60.178493860639406,67.14970300439039,70.24209207342157,60.964924866328005,-0.7881981446650532,7001.670000000002,12.545516303007101,56.88239346115813,-1.0,0.6628378809016287,-0.8079757071391213,52.57999999999993
2007/6/28,3858.52,4038.38,4067.81,3857.85,66.86,0.052994738,0.022918228,-0.045559931,-0.046079807,68.70957804509453,73.61887121487052,3903.0314528090166,3895.159551150361,807.78,17.080824243760887,0.6139201295216168,-28.571428571428573,-84.20428879940165,15.196516109013135,30.348013020825483,678.9972959699726,22.341103014778326,499.85310490052194,4112.623855531877,4013.234215290301,4055.76,4022.5649999999996,16.30125030933244,257.69932292918986,-8.832992985590213,66.54168300700483,67.06340476319535,65.49823949462379,-7.431584654618561,6934.810000000002,0.04679899543583984,51.06602349501195,1.0,-0.8566352798853125,-0.0040074708514027425,-138.44000000000005
2007/6/29,3764.08,3769.33,3867.75,3718.16,58.92,0.03944402,-0.068946355,-0.001393791,-0.024780215,44.84734109360261,52.01086617967667,3896.083880168566,3886.3095735928428,807.78,17.631746336598564,0.5986630670179016,-50.0,-156.64203539385252,24.793733543488372,34.58178728884808,770.1874891149746,20.84052648750344,464.1493116933418,4074.9583137506947,3961.8992390432386,4008.54,4005.18,16.282264333807593,278.86069670092445,-88.54580988927086,61.30862993039813,65.00000531393117,53.92587916333207,-3.1488809868106205,6875.890000000002,-5.707819790147127,48.36421390184601,-1.0,-0.03509569425968136,-0.3091191401334638,0.0
2007/7/2,3757.66,3746.18,3801.9,3644.19,49.75,0.042366823,-0.006160613,0.003059769,-0.001707052,25.128638740227416,28.588060340938227,3889.162686160137,3874.2035949132005,807.78,18.4689825271789,0.5815525210201455,-57.142857142857146,-150.0916462284789,29.35305300472324,35.45478913136228,789.1440970353334,19.363846081009047,430.99578942953167,4082.247480734504,3969.9301953704653,4005.33,3968.1949999999997,16.330717115153114,301.5189414479347,-214.8625125799568,52.29131395448937,60.04720896396416,36.779523935539785,-4.335340317468395,6826.140000000002,-6.096593903881573,48.181798648202,-1.0,0.07279137155937135,-0.7085616106894626,0.0
2007/7/3,3832.23,3782.78,3835.29,3744.01,46.41,0.024087822,0.009722535,0.01298769,0.019650456,15.34175069994535,17.873918326645253,3886.31605185213,3867.69391516754,807.78,18.981915871210926,0.5636002302688681,-57.142857142857146,-96.17496235331164,25.650049343627273,33.955157280999686,732.7766615328096,20.0920276717722,433.6003758988507,4055.6854947433194,3969.1685372940847,4005.33,3968.1949999999997,16.451002564398912,-37.29060285162484,-216.57566410272923,45.44001670472551,53.01332019653771,30.2934097211011,0.7434377423467753,6872.550000000002,-0.9763120712660629,50.4660580380478,1.0,0.5417337671585538,-0.9057096838726844,0.0
2007/7/4,3743.58,3840.41,3848.08,3727.56,38.23,0.031820459,0.015119943,-0.025536759,-0.023404506,0.42733128718919033,7.963705428534013,3879.179249259523,3860.687219409163,807.78,19.53766546077976,0.5443497322021873,-57.142857142857146,-93.20717327813833,26.76241012517462,32.80319666990037,696.8854714233235,18.95220406365788,402.6289204775042,3882.180071565349,3876.0564366374765,3998.29,3968.1949999999997,16.633752608157092,-30.11057510164244,-102.95874075006886,34.0576185753794,43.929649744864804,14.313556236408601,6.6112666349606775,6834.320000000002,-6.647284805579712,47.82770091235773,-1.0,-0.8034284481542631,-0.15102740355548178,-0.0
2007/7/5,3537.43,3688.31,3706.6,3535.04,43.23,0.0473904,-0.040410773,-0.041767884,-0.056641898,-27.707639264539466,-15.249181661764396,3708.3046246297617,3819.6626582357926,807.78,20.88365143771324,0.5225474170191591,-78.57142857142857,-141.25261102761635,38.38146913784851,38.493186724526964,839.6279377502289,17.140254608838312,373.8697118719682,3926.1943857766805,3828.500708687982,3895.215,3913.62,16.785034247990705,-16.502083220623604,-91.70390005434874,17.87255539259507,32.456730224233375,-11.29579427068154,-2.674274960587464,6791.090000000003,-18.18406325646541,42.40149399132819,1.0,-0.8794539551529785,-0.017166417496735843,0.0
2007/7/6,3710.28,3517.6,3712.74,3475.27,51.37,0.066097975,-0.04738942,0.053328407,0.047706871,-35.64634679920346,-38.030113921550765,3708.552154391318,3647.4663291178963,807.78,22.35519579317485,0.500177165959248,-85.71428571428572,-109.60013645007083,41.48527241417575,37.094994172587626,839.4245136252125,15.341550691245127,347.1647324525419,3912.042659171805,3836.0444253562773,3895.215,3883.7349999999997,16.89069359107828,-5.723540599722128,-151.6867103654725,14.806946052112536,22.24570667336238,-0.07057519038715299,0.8891716835527808,6842.460000000003,-6.499443950558435,47.64407469990265,-1.0,0.8113832846958173,-0.7580126034750813,0.0
2007/7/9,3821.3,3743.87,3840.99,3722.23,54.07,0.031407195,0.062340897,0.020470843,0.029483333,-32.6036094340634,-35.744518239941044,3714.189546671752,3651.2045126620014,807.78,22.667955986442724,0.478357873428914,-85.71428571428572,-37.57757384085054,26.733838498925106,34.92262308437639,779.4656197948402,20.189134750801287,450.6172515630746,3941.4498510490284,3866.0255571297653,3867.3549999999996,3883.7349999999997,17.057347150906317,5.180623988620482,-157.68672208740014,23.813491402195442,18.8309976156344,33.77847897531753,0.49969755148200345,6896.5300000000025,0.21016743274636576,50.67917121411877,-1.0,0.6519817111678113,-0.7530435675200733,-0.0
2007/7/10,3775.62,3832.76,3852.93,3764.25,51.91,0.02328526,0.023465335,-0.015020563,-0.012026071,-33.49213589232613,-30.194441643353457,3717.261069338164,3656.856787028901,807.78,22.864727211444148,0.4567780862074544,-85.71428571428572,-27.79451029969493,25.422753136462628,33.48967266838074,723.7895040952088,19.913193766775986,430.37030502285506,3912.1871583155603,3877.937507816696,3867.3549999999996,3848.0950000000003,17.362516563430603,16.064334524215383,-119.86013916717347,35.963505645118516,24.861314366475543,58.16788820240446,-1.62199344949151,6844.620000000003,-2.466847203832307,49.43789647506253,-1.0,-0.6443319313043429,-0.13821383506827203,-0.0
2007/7/11,3789.87,3751.49,3797.81,3732.29,33.63,0.017402599,-0.021432076,0.010178623,0.00376711,-32.66984595629492,-28.051510501943085,3753.565534669082,3694.573393514451,807.78,23.201699318101866,0.4356503445924087,-71.42857142857143,-31.99917348210624,27.582336704652217,33.97305771357863,704.050253802694,19.28362121404572,399.62956894979396,3929.7306182015545,3880.252728726311,3794.43,3848.0950000000003,17.848754273127625,21.415526361802577,-78.79424065034289,39.21102991280362,32.9960089867059,51.641071764999054,-3.6112679495200806,6878.250000000003,-1.5706173571148647,49.84130936245243,1.0,0.5857663955067859,-0.8352090126240507,0.0
2007/7/12,3816.92,3799.18,3839.21,3780.03,31.37,0.01553467,0.01263216,0.004658561,0.007112097,-29.495461009759765,-22.244581425316937,3785.242767334541,3737.3016967572257,807.78,23.160763048008302,0.41524215852093427,-71.42857142857143,7.698195204089321,22.628591536791973,32.959448481177404,653.7609499596444,20.795467999761964,412.4845997390945,3862.8335525003463,3918.311257826378,3788.955,3790.63,18.473394863210515,31.373729659032303,-149.38873546177174,39.03231202999848,38.06894919597358,40.95903769804828,-5.4307241378455995,6909.620000000003,0.18411815791224884,50.628410506532276,1.0,0.2997583683952668,-0.6090006530897516,0.0
2007/7/13,3820.12,3825.03,3829.68,3773.93,26.89,0.01466435,0.006781056,-0.001284475,0.000838021,-26.417006011650756,-17.92810330060638,3786.9866289678134,3739.133111919364,807.78,23.15659172312524,0.39558325783557446,-64.28571428571429,14.481592584334868,23.102364499645397,32.31258455665792,613.1637392482417,20.184513590877657,383.0214140434449,3841.9489887989716,3800.6675326708046,3788.955,3771.54,18.957931178965147,36.61581325409195,-113.90392969048916,40.848053076762994,39.69713167318841,43.149895883912166,-7.239690452544401,6936.510000000003,0.3996496485892116,50.724698634968426,1.0,-0.08807016914495362,-0.8338583687720267,-0.0
2007/7/16,3697.97,3824.91,3830.37,3697.22,29.93,0.035380218,-3.13728e-05,-0.033750917,-0.032497815,-33.448222112714575,-20.461254589786677,3742.4783144839066,3737.037456323396,807.78,23.573330990470033,0.37574699831897096,-42.85714285714286,-43.18668980300132,28.990941465952375,34.09000434475389,646.0763293019387,18.766427211336538,355.6627416117703,3868.7258337056214,3811.3555919216333,3788.955,3771.54,19.268702742418938,44.52466102433334,44.34467814503424,37.098241791422346,38.992868966061316,33.308987442144414,-9.270527157725327,6906.580000000003,-7.659178509332247,47.038576710332,1.0,-0.9533537112000658,-0.006668210146248218,0.0
2007/7/17,3789.65,3684.34,3812.25,3650.25,32.55,0.043423908,-0.037443532,0.028182261,0.024489646,-31.26232906240648,-25.95963517715245,3744.8368987597114,3693.643728161698,807.78,24.204107967223557,0.3566063040517209,-42.85714285714286,-19.124343874991144,32.40420866501933,33.66042508234498,646.8980200660858,17.184522252381143,330.2582600680724,3871.675079842043,3823.984621634657,3697.975,3771.54,19.781386462250477,48.00872377396394,89.53838446274776,35.985539356697224,37.9772780749609,32.00206192016988,-7.555532787884999,6939.130000000003,-1.203527210087684,49.914139707391044,-1.0,0.6500577156931127,-0.7473959774386844,0.0
2007/7/18,3807.57,3776.94,3861.51,3756.7,45.98,0.027517386,0.024822753,0.008077032,0.004717524,-27.763953264445263,-21.479909025633788,3747.9735538217255,3696.796541753613,807.78,24.302829428515526,0.338305577857434,-42.85714285714286,70.82912204594791,25.58620842531112,31.793164474228348,600.691018632794,18.83845323741941,355.92838434892457,3877.4277323203446,3831.894069971931,3684.83,3671.51,20.592958490388312,51.06040708930328,95.4535451950224,36.76961449177683,36.61779854663217,37.073246382066145,-9.934785231232112,6985.110000000002,0.037025318074516894,50.467481464367125,-1.0,0.2922403182872026,-0.46614385519047735,-0.0
2007/7/19,3807.0,3796.91,3836.39,3778.51,30.26,0.015202068,0.00527342,0.002653899,-0.000149713,-24.752132302915015,-15.985537721445326,3750.924876130639,3700.8822146659318,807.78,24.394499356858066,0.32081703746251744,-35.714285714285715,64.98955728566409,25.58620842531112,30.777774123218084,557.7845173018801,18.23680241210634,330.5049283240014,3873.101564439395,3831.0087392580494,3684.83,3668.3900000000003,21.165822556983265,58.697363685415446,74.69627723415142,42.51231566844938,38.42248983897452,50.6919673273991,-10.486715259816604,6954.850000000002,-0.0042567509730730745,50.44882013553309,-1.0,0.1743231803182427,-0.48573685612103534,-0.0
2007/7/20,3971.88,3808.08,3971.89,3808.08,55.27,0.042116927,0.002937547,0.042114409,0.042398057,-8.957547420771334,-9.13979909028376,3761.972632324107,3706.242103932635,807.78,23.213929244815866,0.30534448986625495,71.42857142857143,181.99118669362477,7.866517788267291,28.03119930721161,517.9427660660315,23.942665951393376,442.3974334437156,3991.6054244978955,3852.221844849191,3754.6549999999997,3723.58,21.321116826887454,68.48388004368131,38.29727111896959,55.930281541106865,45.07073723377774,77.64937015576511,-4.467000192418713,7010.120000000003,11.217130979573021,55.46322314146214,-1.0,0.9999328494423465,-0.8100712324633592,-110.37999999999965
2007/7/23,4156.72,4009.06,4157.39,4009.06,85.28,0.036330674,0.051431675,0.036169502,0.045486767,18.26427888199987,12.36042119441845,3959.346316162054,3857.6510519663175,807.78,22.320644769269244,0.29298371914954213,78.57142857142857,292.59637292922196,10.70794658716311,25.296143270980643,480.9468542041721,31.363194943642597,596.297616769165,4189.725988578982,4034.668312998251,3847.075,3816.33,21.15003145255528,83.37540614897318,-34.59958382974978,74.37582564399666,57.60614095118435,107.91519502962127,-0.9663401059733845,7095.400000000002,21.65243593745374,60.21434454857912,-1.0,0.99547633333558,-0.8307929298965415,-321.00000000000045
2007/7/24,4161.35,4187.33,4241.58,4143.59,76.09,0.02337328,0.043506499,-0.006223758,0.001113239,39.75312537127047,39.7962015178241,3969.4465003539513,3871.9479993680015,807.78,21.986297601309644,0.28324745434491483,85.71428571428572,227.1713642890252,17.639784417834868,23.96593964827002,446.59350747530266,34.23191590338489,637.8949298570814,4295.661982100536,4202.464601774558,3849.3900000000003,3858.425,20.89829056702723,101.05147748989945,-46.12890481917782,89.38970750842373,73.23193823117579,121.7052460629196,2.7131161096205725,7171.4900000000025,21.895913162942204,60.325939723979346,1.0,-0.2651263891581841,-0.18697172012954416,-269.69000000000005
2007/7/25,4255.46,4163.36,4256.05,4163.35,64.6,0.022021461,-0.005740859,0.021880424,0.022363323,63.643439568034864,62.41424933225517,4112.453250176975,3886.5180993996014,807.78,21.759166279174913,0.2763717521808484,92.85714285714286,173.61497951320771,18.80645909142346,22.722369369215674,414.69397122706675,33.248509877942496,606.8010062958615,4391.799245450663,4304.711471963745,3976.715,3865.66,20.82165795989102,116.69361319186692,32.79038321201584,96.45218602660121,86.73923972634059,115.87807862712245,9.74497045845486,7236.090000000003,26.7922181337647,62.57212340581668,1.0,0.9935167905416397,-0.8906648468903968,-98.65999999999985
2007/7/26,4303.19,4282.68,4325.93,4244.08,65.49,0.019102075,0.028256541,0.004777626,0.011153744,85.44316220575047,85.86366856769564,4130.538098561367,4065.299049699801,807.78,21.946203794146864,0.2721700721175724,100.0,152.98311321169743,24.3776914887822,21.675486450762794,385.0729732822763,35.65015429596859,633.3380772747287,4396.956108046287,4379.158915187364,4000.58,3988.09,21.418651171422198,129.37375471833337,66.30015272473926,95.59385427472962,93.8119159365849,99.15773095101909,9.545823670323106,7301.580000000003,29.17646672744357,63.670202570053746,-1.0,0.25057726845120054,-0.7051277264505046,-84.35000000000036
2007/7/27,4307.14,4277.55,4318.34,4225.03,65.02,0.021844708,-0.001198566,0.006893695,0.000917503,101.86410544378123,101.73755921007523,4142.172688347601,4076.050108788369,807.78,21.944449281380535,0.27013602309691187,50.0,116.2326940959264,21.92164061541825,21.608049313785664,376.617760904971,33.74160066375379,588.0996431836767,4368.859995760482,4322.714242618446,4002.5550000000003,3988.09,22.56545065697761,127.59743358140497,173.2626389429297,98.34744766245915,96.79782932126336,101.4466843448507,6.59971092543461,7366.600000000003,29.378007768044196,63.76281621072055,1.0,0.31711159456012705,-0.8501555498379181,-62.289999999999964
2007/7/30,4410.3,4305.18,4426.31,4303.73,75.44,0.028084191,0.006438533,0.024123766,0.023668604,121.79796005541448,119.29302841182516,4155.579053930221,4088.410603093315,807.78,22.542704578255087,0.27055803349429475,64.28571428571429,119.3579406900144,30.32002343762424,20.086704181044766,349.7164922689017,37.567460392514334,654.0625258134144,4449.110100172014,4331.131695769184,4054.135,4038.28,24.155301749512212,131.7636978249402,324.2754432026157,97.81149606394608,97.25093266704499,98.93262285774824,14.300301670070393,7442.040000000003,34.52989959744281,66.13604848947192,-1.0,0.8575554123395891,-0.7706039974573021,-100.38000000000011
2007/7/31,4460.56,4402.52,4467.65,4359.59,71.38,0.024484527,0.022358155,0.013097214,0.011331604,140.0369862034986,136.14391706377364,4170.828101233709,4101.969572938649,807.78,23.309600561040064,0.27324884285468976,71.42857142857143,112.00065851919913,33.279248337244745,18.828209895827488,324.73674282112296,37.6106323732045,648.6837739695983,4499.092779099484,4393.750172592756,4079.2650000000003,4058.95,26.124146962444115,130.5524240287816,352.94204472053633,98.46442085674109,98.20778819438215,98.97768618145898,18.503326177977097,7513.420000000003,36.904338523350575,67.23648218274542,1.0,0.5371040430867773,-0.8751593826750895,-149.3099999999995
2007/8/1,4290.48,4479.3,4496.25,4271.06,79.36,0.051381676,0.01728968,-0.043068169,-0.038875704,139.1633230864304,140.7324604000437,4176.810696172024,4110.424094291717,807.78,23.172480598594777,0.27642040496060893,78.57142857142857,78.6927346025199,21.389921086806034,21.3535289661328,390.0712611910425,32.97418387006131,602.3492186860556,4490.969198744671,4375.7226952319925,4079.2650000000003,4073.25,28.437282734135586,129.8110526426293,340.9102610293934,92.48265669163982,96.2528578707757,84.94225433336806,14.179569199980824,7434.060000000003,21.159769360985077,60.261064724005955,1.0,-0.8384882166694093,-0.10696001774191279,-69.9399999999996
2007/8/2,4436.19,4311.6,4449.4,4303.98,62.89,0.03322908,-0.038157719,0.028486835,0.033397285,148.5165121190812,145.3497811290299,4189.779661363423,4120.10188957713,807.78,23.045154919181297,0.28091291933312057,78.57142857142857,81.61008390526433,21.389921086806048,19.52431407199814,362.2090282488252,30.14950471034421,559.3242744941945,4519.160966746767,4381.089254848686,4079.2650000000003,4073.25,29.2654328193952,134.37258729448956,330.1912685774326,91.082935643459,94.01000439728,85.22879813581699,15.760014404145872,7496.9500000000035,28.607529404992523,63.66085717724215,1.0,0.85675383885408,-0.7884638542169838,18.25
2007/8/3,4598.38,4472.89,4599.25,4472.89,78.19,0.027858515,0.036725667,0.027669335,0.035908168,167.090246978064,160.78523433687815,4210.209678295251,4137.741295098273,807.78,23.763680581057905,0.2875034642916052,92.85714285714286,118.15720156886695,33.104514185453795,17.836025360589225,336.33695480248053,35.48902383641007,669.2225406017524,4636.67919771177,4484.7530093714495,4194.015,4124.75,29.146271452942536,142.884021620854,252.9730143439368,91.290525182101,91.61870583906665,90.63416386816971,22.83375806046619,7575.140000000003,35.75978572237099,66.97166498051892,-1.0,0.993107050434866,-0.8648012399804652,-103.0
2007/8/6,4703.98,4642.78,4704.19,4623.49,76.16,0.01730377,0.037278593,0.013095634,0.022704891,188.16208771398306,183.05990298306324,4457.094839147625,4380.615647549137,807.78,24.913642285000446,0.29637798455675046,100.0,142.83395312252114,39.86314443625351,16.819655037607546,312.31288660230337,39.11827147994479,726.3609305587696,4781.87666076597,4663.179415785786,4255.49,4230.445,28.59973100652134,149.9148373677823,231.50637105894307,98.00193863965406,93.45846648840472,107.08888294215274,32.9773310001894,7651.300000000003,39.90987280796731,68.91280586016285,1.0,0.7583549150568141,-0.9341821925422417,-254.78999999999996
2007/8/7,4724.55,4715.39,4771.58,4634.87,83.85,0.029069336,0.015518303,0.001940691,0.004363359,204.16797902886083,199.333219979555,4470.467597190243,4507.742823774568,807.78,26.26199557740855,0.3070373994764841,100.0,139.5314299456899,43.79058837871388,15.584016233104517,290.0048232735674,39.8658302733939,741.8680069474292,4881.55608284367,4767.861718542234,4265.775,4275.045,27.971160609255577,159.8484221797841,268.7158168556458,98.56475756724195,95.9524071296657,103.78945844239448,27.336750865163808,7735.150000000003,40.7000033602363,69.28297170214034,-1.0,0.06700265523622716,-0.6496525680214482,-172.32999999999993
2007/8/8,4668.09,4679.22,4741.45,4579.4,88.99,0.034775011,-0.007700198,-0.002381435,-0.012022324,209.87757502736804,205.38640885168297,4480.34871733073,4511.32568258584,807.78,26.95198414798847,0.3184950069935466,92.85714285714286,111.63223049752791,35.92183556552743,17.182718203846363,324.7601930397414,36.44777622586754,688.8774350226129,4834.766114708838,4769.948010549578,4348.215,4289.83,27.389941524898344,167.51979916661932,103.63927247347924,95.51890975851667,97.36186865513758,91.83299196527486,22.159736215424065,7646.1600000000035,35.521157328769654,66.97869579602552,1.0,-0.06868208156691472,-0.5538559680216526,-37.26000000000022
2007/8/9,4777.29,4666.42,4779.14,4666.2,72.03,0.023915578,-0.002739247,0.023481258,0.023123446,220.67024909996053,214.71256641415766,4628.819358665365,4588.76284129292,807.78,27.76890927092784,0.3311224764170895,100.0,120.78044647860867,38.38893586913965,16.14383156377414,301.5630363940456,36.26179327492382,677.3619039495696,4813.734454273216,4729.904053978683,4467.005,4394.1,27.448974863942496,171.54610341318838,70.48190245501006,95.4709255723422,96.5181976327003,93.37638145162597,26.529947399367515,7718.190000000003,40.0407609943009,69.07283813846392,1.0,0.9816629921817532,-0.8746580148221291,-7.5600000000004
2007/8/10,4726.68,4765.85,4771.61,4631.04,74.96,0.029902309,0.021083723,-0.008252852,-0.010650387,222.5740222440154,216.76773183872683,4633.7123907320965,4609.90142064646,807.78,28.15937413198651,0.344056340080523,92.85714285714286,90.46238467478607,33.235417325749225,16.757913164787613,315.18281950875644,33.44209556304548,628.9789108103147,4791.103564053452,4682.806656233178,4469.32,4461.365,28.398298605328137,172.90701435338485,241.50149386590556,95.31995355476396,95.43659629520765,95.08666807387655,24.71878982656399,7643.230000000003,35.38396067121235,66.9999468432801,1.0,-0.2786492235240565,-0.7090351455789219,-30.159999999999854
2007/8/13,4721.19,4724.52,4767.08,4663.2,85.76,0.02203205,-0.008709937,-0.000705082,-0.001162167,221.09117758771572,218.4730867230619,4638.0862711954915,4612.566349614137,807.78,28.521948645826704,0.35691040197729507,85.71428571428572,80.17636859418093,33.23541732574923,15.817105115207047,292.66976097241667,31.564618791852624,584.051845752435,4792.727421232997,4697.396602263536,4516.375,4471.245000000001,30.035094056705184,171.91037547489702,337.82064464625836,96.68523948303198,95.82537287004608,98.40497270900377,23.69109124634521,7557.470000000003,34.8688454478665,66.77113925958041,1.0,-0.03205591012794287,-0.5602117762806775,12.0600000000004
